Код_товара,Название_позиции,Поисковые_запросы,Описание,Тип_товара,Цена,Цена от,Ярлык,HTML_заголовок,HTML_описание,HTML_ключевые_слова,Валюта,Скидка,Cрок действия скидки от,Cрок действия скидки до,Единица_измерения,Минимальный_объем_заказа,Оптовая_цена,Минимальный_заказ_опт,Ссылка_изображения,Наличие,Количество,Производитель,Страна_производитель,Номер_группы,Адрес_подраздела,Возможность_поставки,Срок_поставки,Способ_упаковки,Личные_заметки,Продукт_на_сайте,Идентификатор_товара,Уникальный_идентификатор,Идентификатор_подраздела,Идентификатор_группы,Подарки,Сопутствующие,ID_группы_разновидностей,Название_Характеристики,Измерение_Характеристики,Значение_Характеристики
defence-zsu-bercy,Defence ZSU берцы,,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"">
<h2>Описание</h2>
<p> Defence ZSU берцы- демисезонная модель высоких ботинок от ТМ Скади.<br/>
 Лёгкие, удобные, язык-клапан.<br/>
k4-black-krossovki,K4-BLACK кроссовки,,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"">
<h2>Описание</h2>
<p>K4-BLACK кроссовки подходят для ежедневного использования по прохладной погоде.</p>
<p>Верх комбинирован из кожи и кордуры. Кожа сохраняет форму полуботинка, а кордура облегчает модель и поддерживает нормальный микроклимат внутри обуви.  </p>
<p>Сзади и на язычке имеются петли для более удобного и быстрого снимания и одевания обуви.</p>
<p>Носок и пятка усиленны плотной кожей с эффектом потертости, что скрывает мелкие царапины и увеличивает износостойкость пары.</p>
</div>",r,1100.00,,,,,,UAH,,,,шт,,,,"https://skadi.net.ua/wp-content/uploads/2018/10/k4-black-krossovki-600x600.jpg, https://skadi.net.ua/wp-content/uploads/2018/10/k4-black-krossovki1-600x600.jpg, https://skadi.net.ua/wp-content/uploads/2018/10/k4-black-krossovki2-600x600.jpg",+,,,,,,,,,,https://skadi.net.ua/product/k4-black-krossovki/,k4-black-krossovki,,,Кроссовки,,,,,,,K4,,Модель,Кроссовки,,Вид обуви,Черный,,Основной цвет,Кожа Crazy Horse,,Материал верха,"Cordura, Тертая кожа на носке и заднике",,Вставки,Сетка износостойкая,,Подкладка,ТЭП (вакуумная вулканизация),,Подошва,"Весна / Осень, Прохладное лето",,Сезон,Skadi,,Бренд
k4-brown-krossovki,K4-BROWN кроссовки,,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"">
<h2>Описание</h2>
<p>K4-BROWN кроссовки имеют оригинальную оранжевую подкладку. Подходят для ежедневного использования по прохладной погоде.</p>
<p>Верх комбинирован из кожи и кордуры. Кожа сохраняет форму полуботинка, а кордура облегчает модель и поддерживает нормальный микроклимат внутри обуви.  </p>
<p>Сзади и на язычке имеются петли для более удобного и быстрого снимания и одевания обуви.</p>
<p>Носок и пятка усиленны плотной кожей с эффектом потертости, что скрывает мелкие царапины и увеличивает износостойкость пары.</p>
</div>",r,1100.00,,,,,,UAH,,,,шт,,,,"https://skadi.net.ua/wp-content/uploads/2018/10/k4-brown-krossovki-600x600.jpg, https://skadi.net.ua/wp-content/uploads/2018/10/k4-brown-krossovki1-600x600.jpg, https://skadi.net.ua/wp-content/uploads/2018/10/k4-brown-krossovki2-600x600.jpg",+,,,,,,,,,,https://skadi.net.ua/product/k4-brown-krossovki/,k4-brown-krossovki,,,Кроссовки,,,,,,,K4,,Модель,Кроссовки,,Вид обуви,Коричневый,,Основной цвет,Кожа Crazy Horse,,Материал верха,"Cordura, Тертая кожа на носке и заднике",,Вставки,Сетка износостойкая,,Подкладка,ТЭП (вакуумная вулканизация),,Подошва,"Весна / Осень, Прохладное лето",,Сезон,Skadi,,Бренд
2018-gray-krossovki,2018-GRAY кроссовки летние,,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"">
<h2>Описание</h2>
<p>2018-GRAY еще один вариант летних кроссовок. Для прогулок в сельской местности и в городе, занятий в спортзалах.<br/>
Кроссовки из воздухопроницаемой обувной сетки и кожаных вставок.<br/>
Кроме того, жесткий носок и пятка стабилизируют и защищают ногу.</p>
</div>",r,1160.00,,,,,,UAH,,,,шт,,,,"https://skadi.net.ua/wp-content/uploads/2018/10/2018-gray-krossovki-600x600.jpg, https://skadi.net.ua/wp-content/uploads/2018/10/2018-gray-krossovki1-600x600.jpg",+,,,,,,,,,,https://skadi.net.ua/product/2018-gray-krossovki-letnie/,2018-gray-krossovki,,,Кроссовки,,,,,,,2018,,Модель,Кроссовки,,Вид обуви,Серый,,Основной цвет,"Кожа Crazy Horse, Сетка",,Материал верха,Сетка износостойкая,,Подкладка,ТЭП (вакуумная вулканизация),,Подошва,Лето,,Сезон,Skadi,,Бренд
2018-sand-krossovki,2018-SAND кроссовки летние,,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"">
<h2>Описание</h2>
<p>2018-SAND еще один вариант облегченных кроссовок.<br/>
Для прогулок в сельской местности и в городе, занятий в спортзалах.<br/>
Универсальная летняя модель на каждый день.</p>
<p>Кроссовки из воздухопроницаемой обувной сетки и кожаных вставок.<br/>
Кроме того, жесткий носок и пятка стабилизируют и защищают ногу.<br/>
Подошва обеспечит превосходную амортизацию, даже в долгом путешествии вы не испытаете усталости.</p>
</div>",r,1160.00,,,,,,UAH,,,,шт,,,,"https://skadi.net.ua/wp-content/uploads/2018/10/2018-sand-krossovki-600x600.jpg, https://skadi.net.ua/wp-content/uploads/2018/10/2018-sand-krossovki1-600x600.jpg",+,,,,,,,,,,https://skadi.net.ua/product/2018-sand-krossovki-letnie/,2018-sand-krossovki,,,Кроссовки,,,,,,,2018,,Модель,Кроссовки,,Вид обуви,Песок,,Основной цвет,"Кожа Crazy Horse, Сетка",,Материал верха,Сетка износостойкая,,Подкладка,ТЭП (вакуумная вулканизация),,Подошва,Лето,,Сезон,Skadi,,Бренд
2018-olive-krossovki,2018-OLIVE кроссовки летние,,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"">
<h2>Описание</h2>
<p>2018-OLIVE еще один вариант летних кроссовок. Обувь хорошо смотрится со спортивной одеждой и бриджами, легкими джинсами.<br/>
Для прогулок в сельской местности и в городе, занятий в спортзалах.</p>
<p>Кроссовки из воздухопроницаемой обувной сетки и кожаных вставок, обеспечивающих прочность и долговечность.<br/>
Кожаный задник и мягкая подушка обеспечивают надежную фиксацию стопы и уменьшают трение в области пятки, предотвращая образование волдырей.<br/>
Кроме того, жесткий носок и пятка стабилизируют и защищают ногу.</p>
<p>Благодаря удобной анатомической колодке, кроссовки удобны и комфортные в носке.</p>
</div>",r,1160.00,,,,,,UAH,,,,шт,,,,"https://skadi.net.ua/wp-content/uploads/2018/10/2018-olive-krossovki-600x600.jpg, https://skadi.net.ua/wp-content/uploads/2018/10/2018-olive-krossovki1-600x600.jpg, https://skadi.net.ua/wp-content/uploads/2018/10/2018-olive-krossovki2-600x600.jpg",+,,,,,,,,,,https://skadi.net.ua/product/2018-olive-krossovki-letnie/,2018-olive-krossovki,,,Кроссовки,,,,,,,2018,,Модель,Кроссовки,,Вид обуви,Олива,,Основной цвет,"Кожа Crazy Horse, Сетка",,Материал верха,Сетка износостойкая,,Подкладка,ТЭП (вакуумная вулканизация),,Подошва,Лето,,Сезон,Skadi,,Бренд
2020-atax-krossovki,2020-ATAX кроссовки,,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"">
<h2>Описание</h2>
<p>2020-ATAX кроссовки для летней охоты, тактических игр. Они идеально подходят для людей, ведущих активный образ жизни и требующих комфорта и прочности.<br/>
 Они сочетают в себе высококачественную кожу и кордуру, которая защищает от влаги, одновременно обеспечивая воздухопроницаемость.<br/>
Ваша обувь остается сухой и дышащей на протяжении всего дня.<br/>
Каучуковые вставки по бокам поддерживают стопы, снижают риск получения мелких травм при активном движении.</p>
</div>",r,1160.00,,,,,,UAH,,,,шт,,,,"https://skadi.net.ua/wp-content/uploads/2018/10/2020-atax-krossovki-600x600.jpg, https://skadi.net.ua/wp-content/uploads/2018/10/2020-atax-krossovki1-600x600.jpg",+,,,,,,,,,,https://skadi.net.ua/product/2020-atax-krossovki/,2020-atax-krossovki,,,Кроссовки,,,,,,,2020,,Модель,Кроссовки,,Вид обуви,Атакс,,Основной цвет,"Кожа Crazy Horse, Ткань Cordura",,Материал верха,Каучуковые накладки,,Вставки,Сетка износостойкая,,Подкладка,ТЭП (вакуумная вулканизация),,Подошва,"Весна / Осень, Прохладное лето",,Сезон,Skadi,,Бренд
2020-b-pixel-krossovki,2020-B.PIXEL кроссовки,,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"">
<h2>Описание</h2>
<p>2020- кроссовки идеально подходят для людей, ведущих активный образ жизни и требующих комфорта и прочности.<br/>
 Они сочетают в себе высококачественную кожу и кордуру, которая защищает от влаги, одновременно обеспечивая воздухопроницаемость.<br/>
Ваша обувь остается сухой и дышащей на протяжении всего дня.<br/>
Каучуковые вставки по бокам поддерживают стопы, снижают риск получения мелких травм при активном движении.</p>
</div>",r,1160.00,,,,,,UAH,,,,шт,,,,"https://skadi.net.ua/wp-content/uploads/2018/10/2020-b-pixel-krossovki-600x600.jpg, https://skadi.net.ua/wp-content/uploads/2018/10/2020-b-pixel-krossovki1-600x600.jpg",+,,,,,,,,,,https://skadi.net.ua/product/2020-b-pixel-krossovki/,2020-b-pixel-krossovki,,,Кроссовки,,,,,,,2020,,Модель,Кроссовки,,Вид обуви,Коричневый пиксель,,Основной цвет,"Кожа Crazy Horse, Ткань Cordura",,Материал верха,Каучуковые накладки,,Вставки,Сетка износостойкая,,Подкладка,ТЭП (вакуумная вулканизация),,Подошва,"Весна / Осень, Прохладное лето",,Сезон,Skadi,,Бренд
2001-black-krossovki,2001-BLACK кроссовки тактические,,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"">
<h2>Описание</h2>
<p>Удобные, облегченные кроссовки — отличный вариант для активных тренировок на свежем воздухе, тактических игр.<br/>
Модель — тактические кроссовки 2001-BLACK<br/>
Цвет — черный<br/>
Основа верха — натуральная кожа CRAZY HORSE 1.8 мм<br/>
Вставка — Cordura 1000D<br/>
Подкладка — трехслойная сетка с повышенной износостойкостью<br/>
Подошва — ТЭП Vibram (вакуумная вулканизация) </p>
<p>Особенности — воздухопроницаемая и влагостойкая синтетическая ткань Cordura 1000D уменьшает вес обуви и держит ваши ноги в сухости и комфорте.<br/>
Стильный дизайн в сочетании со строгой фурнитурой и практичной расцветкой идеально подойдут под любую форму либо гражданскую одежду.</p>
</div>",r,950.00,,,,,,UAH,,,,шт,,,,"https://skadi.net.ua/wp-content/uploads/2018/07/2001-black-krossovki-600x398.jpg, https://skadi.net.ua/wp-content/uploads/2018/07/2001-black-krossovki1-600x600.jpg, https://skadi.net.ua/wp-content/uploads/2018/07/2001-black-krossovki2-600x600.jpg",+,,,,,,,,,,https://skadi.net.ua/product/2001-black-krossovki-takticheskie/,2001-black-krossovki,,,Кроссовки,,,,,,,2001,,Модель,Кроссовки,,Вид обуви,"Весна / Осень, Лето, Прохладное лето",,Сезон,Черный,,Основной цвет,Кожа Crazy Horse,,Материал верха,Cordura,,Вставки,Сетка износостойкая,,Подкладка,ТЭП (вакуумная вулканизация),,Подошва,Skadi,,Бренд
2001-olive-krossovki,2001-OLIVE кроссовки тактические,,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"">
<h2>Описание</h2>
<p>Удобные, облегченные кроссовки — отличный вариант для активных тренировок на свежем воздухе, тактических игр.</p>
<p>Модель — тактические кроссовки 2001-OLIVE</p>
<p>Цвет — олива</p>
<p>Основа верха — натуральная кожа CRAZY HORSE 1.8 мм</p>
<p>Вставка — Cordura 1000D.<br/>
Уникальная структура этого материала предотвращает попадание влаги, создает необходимый микроклимат и дарит чувство комфорта во время длительной носки.</p>
<p>Подкладка — трехслойная сетка с повышенной износостойкостью</p>
<p>Подошва — ТЭП Vibram (вакуумная вулканизация)</p>
<p>Особенности — воздухопроницаемая и влагостойкая синтетическая ткань Cordura 1000D уменьшает вес обуви и держит ваши ноги в сухости и комфорте.</p>
</div>",r,950.00,,,,,,UAH,,,,шт,,,,"https://skadi.net.ua/wp-content/uploads/2018/07/2001-olive-krossovki-600x600.jpg, https://skadi.net.ua/wp-content/uploads/2018/07/2001-olive-krossovki2-600x600.jpg, https://skadi.net.ua/wp-content/uploads/2018/07/2001-olive-krossovki1-600x600.jpg",+,,,,,,,,,,https://skadi.net.ua/product/2001-olive-krossovki-takticheskie/,2001-olive-krossovki,,,Кроссовки,,,,,,,2001,,Модель,Кроссовки,,Вид обуви,Олива,,Основной цвет,Кожа Crazy Horse,,Материал верха,Cordura,,Вставки,Сетка износостойкая,,Подкладка,ТЭП (вакуумная вулканизация),,Подошва,"Весна / Осень, Лето, Прохладное лето",,Сезон,Skadi,,Бренд
2001v-brown-krossovki,2001V-BROWN кроссовки,,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"">
<h2>Описание</h2>
<p>Модель — демисезонные кроссовки 2001V-BROWN.</p>
<p>Такие кроссовки гармонично сочетают в себе характеристики спортивной и туристической обуви.<br/>
Именно поэтому их целевой аудиторией являются не только военные, но и те, кто не представляет свою жизнь без активного отдыха, экстремальных видов спорта, сложных пеших походов.</p>
<p>Универсальная обувь для города и отдыха на природе.</p>
<p>Цвет — коричневый.</p>
<p>Основа верха — натуральная кожа CRAZY HORSE 1.8 мм.</p>
<p>Подкладка — трехслойная сетка с повышенной износостойкостью.</p>
<p>Подошва — ТЭП Vibram (вакуумная вулканизация)</p>
<p>Особенности — низкие кроссовки, изготовленные полностью из кожи, очень быстро садятся по ноге, легкие и практичные.</p>
</div>",r,1050.00,,,,,,UAH,,,,шт,,,,"https://skadi.net.ua/wp-content/uploads/2018/07/2001v-brown-krossovki-600x600.jpg, https://skadi.net.ua/wp-content/uploads/2018/07/2001v-brown-krossovki2-600x600.jpg, https://skadi.net.ua/wp-content/uploads/2018/07/2001v-brown-krossovki1-600x600.jpg",+,,,,,,,,,,https://skadi.net.ua/product/2001v-brown-krossovki-demisezonnye/,2001v-brown-krossovki,,,Кроссовки,,,,,,,2001V,,Модель,Кроссовки,,Вид обуви,Коричневый,,Основной цвет,Кожа Crazy Horse,,Материал верха,Сетка износостойкая,,Подкладка,ТЭП (вакуумная вулканизация),,Подошва,"Весна / Осень, Прохладное лето",,Сезон,Skadi,,Бренд
2001v-black-krossovki,2001V-BLACK кроссовки,,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"">
<h2>Описание</h2>
<p>2001V — универсальная обувь для города и отдыха на природе.</p>
<p>Модель — демисезонные кроссовки 2001V-BLACK</p>
<p>Цвет — черный</p>
<p>Основа верха — натуральная кожа CRAZY HORSE 1.8 мм. Данный вид кожи отличается особой выделкой и специальной  пропиткой из воска, делающей ее мягкой, стойкой к повреждениям и царапинам.</p>
<p>Подкладка — трехслойная сетка с повышенной износостойкостью</p>
<p>Подошва — ТЭП Vibram (вакуумная вулканизация), произведена из высококачественной термопластичной резины, которая в сочетании с каучуком делает ее устойчивой к высоким температурам, гибкой, легкой и не склонной к механическим проколам. Рельефная форма протектора обеспечивает отличное сцепление с любой скользкой поверхностью.</p>
<p>Особенности — низкие кроссовки, изготовленные полностью из кожи, очень быстро садятся по ноге, легкие и практичные.</p>
</div>",r,1050.00,,,,,,UAH,,,,шт,,,,"https://skadi.net.ua/wp-content/uploads/2018/07/2001v-black-krossovki-600x600.jpg, https://skadi.net.ua/wp-content/uploads/2018/07/2001v-black-krossovki1-600x600.jpg",+,,,,,,,,,,https://skadi.net.ua/product/2001v-black-krossovki-demisezonnye/,2001v-black-krossovki,,,Кроссовки,,,,,,,2001V,,Модель,Кроссовки,,Вид обуви,Черный,,Основной цвет,Кожа Crazy Horse,,Материал верха,Сетка износостойкая,,Подкладка,ТЭП (вакуумная вулканизация),,Подошва,"Весна / Осень, Прохладное лето",,Сезон,Skadi,,Бренд
z-b-2020-sand,Зимние ботинки 2020  Sand,,,r,1300.00,,,,,,UAH,,,,шт,,,,"https://skadi.net.ua/wp-content/uploads/2019/10/z-b-2020-sand.jpg, https://skadi.net.ua/wp-content/uploads/2019/10/z-b-2020-sand2.jpg, https://skadi.net.ua/wp-content/uploads/2019/10/z-b-2020-sand3-600x398.jpg, https://skadi.net.ua/wp-content/uploads/2019/10/z-b-2020-sand1.jpg",+,,,,,,,,,,https://skadi.net.ua/product/zimnie-botinki-2020-sand/,z-b-2020-sand,,,Зимняя обувь,,,,,,,Skadi,,Бренд,Зима,,Сезон,"Каучуковые вставки, Текстиль Mimoza, Кожа Crazy Horse",,Материал верха,Winterfrost,,Подкладка,"Размер
40
41
42
43
44
45
46
Длина стопы, см
27
27,5
28
29
29,5
30
30,5",,Размерная сетка
z-b-power-black,Зимние ботинки Power Black,,,r,1350.00,,,,,,UAH,,,,шт,,,,"https://skadi.net.ua/wp-content/uploads/2019/10/z-b-power-black-600x599.jpg, https://skadi.net.ua/wp-content/uploads/2019/10/z-b-power-black1.jpg, https://skadi.net.ua/wp-content/uploads/2019/10/z-b-power-black2.jpg",+,,,,,,,,,,https://skadi.net.ua/product/zimnie-botinki-power-black/,z-b-power-black,,,Зимняя обувь,,,,,,,Skadi,,Бренд
zimnie-botinki-sd6,Зимние ботинки SD6,,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"">
<h2>Описание</h2>
<p>SD6 ботинки не только для туризма. Эта модель пользуется спросом и среди мотоциклистов.</p>
<p>Верх обуви выполнен из сочетания кожи крейзи хорс и ткани кордуры. Это придает модели прочность и легкость. </p>
<p>Кроме того кордура универсальный материал. Она обеспечивает правильный микроклимат внутри ботинка, защищает от попадания влаги из вне. </p>
<p>Каучуковые накладки и высокая шнуровка плотно фиксируют стопу.</p>
<p>Подошва с загнутым носком имеет хорошую амортизацию.</p>
</div>",r,1500.00,,,,,,UAH,,,,шт,,,,,+,,,,,,,,,,https://skadi.net.ua/product/zimnie-botinki-sd6/,zimnie-botinki-sd6,,,Зимняя обувь,,,,,,,SD6,,Модель,Ботинки,,Вид обуви,Кожа Crazy Horse,,Материал верха,"Cordura, Каучуковые накладки",,Вставки,ТЭП (вакуумная вулканизация),,Подошва,Зима,,Сезон,Skadi,,Бренд
zimnie-botinki-sr4,Зимние ботинки SR4,,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"">
<h2>Описание</h2>
<p>Зимние ботинки SR4- комфортная обувь. Сочетает в себе удобство спортивных ботинок и комфорт классики. Они найдут себе сторонников среди любителей практичной и крепкой обуви. Идеальная пара для легких многодневных походов по сложной и пересеченной местности.</p>
<p>Верх выполнен из кожи Crazy, устойчивой к внешним повреждениям, что облегчает уход за обувью.</p>
<p>Подошва состоит из 3 слоев разной твердости. Она ​​повышает комфорт при ходьбе и обеспечивает удобство при ношении в течение дня.</p>
</div>",r,1550.00,,,,,,UAH,,,,шт,,,,,+,,,,,,,,,,https://skadi.net.ua/product/zimnie-botinki-sr4/,zimnie-botinki-sr4,,,Зимняя обувь,,,,,,,Мех набивной,,Подкладка,SR4,,Модель,Ботинки,,Вид обуви,Кожа Crazy Horse,,Материал верха,Кожа Suede (Замша),,Вставки,ТЭП (вакуумная вулканизация),,Подошва,Зима,,Сезон,Skadi,,Бренд
zimnie-botinki-b4,Зимние ботинки B4,,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"">
<h2>Описание</h2>
<p>Зимние ботинки B4 подходят для пеших прогулок, охоты и активного движения.</p>
<p>Модель — ботинки походные B4</p>
<p>Основа верха — кожа CRAZY HORSE 1.8 мм</p>
<p>Вставка — Mimosa</p>
<p>Подкладка — трехслойная сетка с повышенной износостойкостью в демисезонном варианте, мех набивной или Winterfrost для зимы</p>
<p>Подошва — ТЭП (вакуумная вулканизация),со специальной антискользящей технологией Multicontrol Tech</p>
<p>Особенности — прочная кожа CRAZY HORSE, в сочетании с материалом Mimosa, обеспечивает комфорт при ношении даже в сложных условиях;</p>
<p>защитные элементы из тертой кожи на носках, увеличивающие срок эксплуатации обуви;</p>
<p>мягкий вшитый язык и подушечка по верху ботинок надежно фиксируют и препятствуют попаданию грязи вовнутрь.</p>
</div>",r,1420.00,,,,,,UAH,,,,шт,,,,,+,,,,,,,,,,https://skadi.net.ua/product/zimnie-botinki-b4/,zimnie-botinki-b4,,,Зимняя обувь,,,,,,,B4,,Модель,Ботинки,,Вид обуви,Кожа Crazy Horse,,Материал верха,"Mimoza, Тертая кожа на носке",,Вставки,ТЭП (вакуумная вулканизация),,Подошва,Зима,,Сезон,Skadi,,Бренд
zimnie-botinki-b5,Зимние ботинки B5,,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"">
<h2>Описание</h2>
<p>Зимние ботинки B5 подходят для прогулок, трекинга по пересеченной местности или для повседневной носки, отлично зарекомендовали себя среди приверженцев активного отдыха.</p>
<p>Модель — ботинки трекинговые B5</p>
<p>Основа верха — гидрофобный флотар 1.8 мм</p>
<p>Вставка — Cordura</p>
<p>Подкладка — мех набивной или Winterfrost для зимы</p>
<p>Подошва — ТЭП (вакуумная вулканизация)</p>
<p>Особенности — сочетание воздушного материала Mimosa и плотного флотара делает модель легкой и прочной;</p>
<p>усиленный носок с загнутой формованной подошвой убережет стопу от мелких травм;</p>
<p>вшитый язык защищает от грязи;</p>
<p>оригинальная шнуровка надежно фиксирует голеностоп, не мешая при этом движению.</p>
</div>",r,1560.00,,,,,,UAH,,,,шт,,,,,+,,,,,,,,,,https://skadi.net.ua/product/zimnie-botinki-b5/,zimnie-botinki-b5,,,Зимняя обувь,,,,,,,B5,,Модель,Ботинки,,Вид обуви,Кожа Flotar,,Материал верха,"Mimoza, Тертая кожа на носке",,Вставки,ТЭП (вакуумная вулканизация),,Подошва,Зима,,Сезон,Skadi,,Бренд
zimnie-botinki-b8,Зимние ботинки B8,,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"">
<h2>Описание</h2>
<p>Зимние ботинки B8 идеально подходят для активных туристов и однодневных походов по пересеченной местности.</p>
<p>Модель — ботинки с тиснением B8</p>
<p>Основа верха — натуральная кожа CRAZY HORSE 1.8 мм</p>
<p>Вставка — Mimosa</p>
<p>Подкладка — мех набивной или Winterfrost для зимы</p>
<p>Подошва — ТЭП  (вакуумная вулканизация)</p>
<p>Особенности — вставки из материала  Mimosa обеспечивают всепогодный комфорт  в сочетании с водонепроницаемостью кожи;</p>
<p>тиснение на коже ( изнутри залито силиконом) служит не только в качестве украшения, но и поддерживает стопу во время интенсивных нагрузок;</p>
<p>вшитый язык предотвращает попадание грязи.</p>
<p><strong><span style=""color: #ff0000;""><a href=""https://skadi.net.ua/tablica-razmerov/"" style=""color: #ff0000;"">Определить размер обуви↵</a></span></strong></p>
</div>",r,1630.00,,,,,,UAH,,,,шт,,,,,+,,,,,,,,,,https://skadi.net.ua/product/zimnie-botinki-b8/,zimnie-botinki-b8,,,Зимняя обувь,,,,,,,B8,,Модель,Ботинки,,Вид обуви,Кожа Crazy Horse,,Материал верха,"Mimoza, Тертая кожа на носке и заднике",,Вставки,ТЭП (вакуумная вулканизация),,Подошва,Зима,,Сезон,Skadi,,Бренд
zimnie-botinki-b6,Зимние ботинки B6,,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"">
<h2>Описание</h2>
<p>Дизайн обуви обеспечивает хорошую поддержку при ходьбе с нагрузками. Также гарантирует защиту от влаги благодаря материалу Cordura 1000D, сохраняя при этом воздухопроницаемость.</p>
<p>Модель — спортивные зимние ботинки B6</p>
<p>Основа верха — комбинирован из натуральной кожи CRAZY HORSE 1.8 мм и замши.</p>
<p>Вставка — Cordura 1000D.</p>
<p>Подкладка — мех набивной или Winterfrost для зимы.</p>
<p>Подошва — ТЭП  (вакуумная вулканизация), с двухслойным цепким протектором.</p>
<p>Особенности — пятка и носок усиленны специально обработанной кожей, которая скрывает появляющиеся царапины и потертости, увеличивает жесткость и поддерживает ступню в правильном положении.</p>
<p>Глухой, вшитый язык сохраняет ваши ноги в сухости и комфорте.</p>
</div>",r,1650.00,,,,,,UAH,,,,шт,,,,,+,,,,,,,,,,https://skadi.net.ua/product/zimnie-botinki-b6/,zimnie-botinki-b6,,,Зимняя обувь,,,,,,,B6,,Модель,Ботинки,,Вид обуви,Кожа Crazy Horse,,Материал верха,"Mimoza, Тертая кожа на носке и заднике",,Вставки,ТЭП (вакуумная вулканизация),,Подошва,Зима,,Сезон,Skadi,,Бренд
zimnie-botinki-sb,Зимние ботинки SB,,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"">
<h2>Описание</h2>
<p>Зимние ботинки SB- вариант для тех, кто любит классический, нестареющий дизайн. </p>
<p>Проверенные временем, прочные и долговечные прослужат не один месяц. А при правильном уходе, они будут радовать не один сезон.</p>
<p>Ботинки выполнены из натуральной, плотной кожи Крейзи. При носке, она быстро принимает нужную форму, не натирая при длительной ходьбе.</p>
<p>Мягкий язык и подушечка из замша плотно прилегают к ноге, удерживают стопу в правильном положении. </p>
<p>Подошва смягчает удары при ходьбе и при этом мягкая и эластичная. Приподнята в носке и пятке для большего комфорта.</p>
</div>",r,1450.00,,,,,,UAH,,,,шт,,,,,+,,,,,,,,,,https://skadi.net.ua/product/zimnie-botinki-sb/,zimnie-botinki-sb,,,Зимняя обувь,,,,,,,SB,,Модель,Ботинки,,Вид обуви,Кожа Crazy Horse,,Материал верха,Кожа Suede (Замша),,Вставки,ТЭП (вакуумная вулканизация),,Подошва,Зима,,Сезон,Skadi,,Бренд
